0.0	4.916955731459893e-12
0.0001	1.1093255466324652
0.0002	1.479092445738063
0.0003	0.9396985504318516
0.0004	1.2962061812769028
0.0005	2.739984478047103
0.0006	3.584347098004598
0.0007	3.4361251854394177
0.0008	2.6959257656180555
0.0009	2.267053601052717
0.001	2.344047573352287
0.0011	2.3785533826113454
0.0012	2.3875408003935634
0.0013	2.364133695138003
0.0014	1.9771950079351648
0.0015	1.7300138635875264
0.0016	2.5744521253321797
0.0017	3.284235501524207
0.0018	2.797388122866628
0.0019	1.027971686608375
0.002	1.3381278207689313
0.0021	3.2778299219688583
0.0022	4.069172115514164
0.0023	3.688588035993189
0.0024	2.7230334504821654
0.0025	1.7118919851027654
0.0026	0.8681908979885986
0.0027	1.6594629194645378
0.0028	2.946153448326933
0.0029	3.3613585161050237
0.003	2.599507633506817
0.0031	1.931827092673795
0.0032	3.2988229201752053
0.0033	4.713236832742255
0.0034	5.062161832928449
0.0035	4.392252656461777
0.0036	3.2542260751707444
0.0037	2.1947110147426105
0.0038	1.4387667445288719
0.0039	0.9437969525103446
0.004	0.693455698927798
0.0041	1.0338251896183979
0.0042	1.5582891923319
0.0043	1.5098792467783342
0.0044	0.5607669004694782
0.0045	1.4787960665357036
0.0046	3.3195925845729257
0.0047	4.186172399833151
0.0048	3.3963189961203653
0.0049	1.0773690342308815
0.005	1.9009075770084758
0.0051	4.1454040054153936
0.0052	4.652998810964193
0.0053	3.172530109477595
0.0054	0.8849715347002246
0.0055	3.110555386139294
0.0056	5.143752988197139
0.0057	5.506753104842933
0.0058	4.270899382466041
0.0059	2.1840944988523994
0.006	0.19632756763428577
0.0061	1.2226711763496778
0.0062	2.2820262710602983
0.0063	3.3139570735211303
0.0064	3.884346683454908
0.0065	3.522472989128035
0.0066	2.9560036560968963
0.0067	3.920485135997898
0.0068	5.282897386596519
0.0069	5.3599492493202385
0.007	3.900994544810285
0.0071	2.1823838212230005
0.0072	2.418933929069788
0.0073	2.720480382614804
0.0074	1.9571962442102875
0.0075	2.3954655253327912
0.0076	4.072629316843149
0.0077	4.761788798897557
0.0078	3.9793569693237374
0.0079	2.323993328747193
0.008	0.8616039696397569
0.0081	0.44491499157868775
0.0082	0.8939648839900466
0.0083	1.6580837896085496
0.0084	1.9501845275152707
0.0085	1.4757230719641956
0.0086	1.2169833205026954
0.0087	1.7873333847478687
0.0088	1.6541447849319804
0.0089	0.43673759682118873
0.009	1.4277846436322255
0.0091	2.5931343916361986
0.0092	2.2721686333539854
0.0093	0.3997515043110439
0.0094	2.4094110628801357
0.0095	4.7356857647576485
0.0096	5.662226751886803
0.0097	4.956332722614288
0.0098	3.2132375158711572
0.0099	1.4685920485929447
0.01	0.6352212667954349
0.0101	0.388361398057181
0.0102	0.4673193065219216
0.0103	1.103626942165582
0.0104	1.8074300738865605
0.0105	2.650607179784927
0.0106	3.415912394085617
0.0107	3.6487197757276926
0.0108	3.1195065860406945
0.0109	2.024238078308479
0.011	0.9398271476640366
0.0111	0.8617629366144263
0.0112	1.2292982621524935
0.0113	1.2630992620569603
0.0114	0.9747887788214508
0.0115	0.7038887897681423
0.0116	1.0073902309818727
0.0117	1.367170573174597
0.0118	1.3491373598117395
0.0119	1.2108622670778169
0.012	1.570755437081374
0.0121	2.0210563393110257
0.0122	2.1016159271537815
0.0123	2.4096345214369363
0.0124	3.6026542645765223
